url_path,views_total,views_unique
/yext/pages-starter-react-locations,44,26
/yext/pages-starter-react-locations/blob/main/package.json,27,8
/yext/pages-starter-react-locations/tree/main/src,20,6
/yext/pages-starter-react-locations/tree/main/src/templates,14,5
/yext/pages-starter-react-locations/blob/main/vite.config.js,14,3
/yext/pages-starter-react-locations/blob/main/tailwind.config.cjs,12,2
/yext/pages-starter-react-locations/blob/main/tsconfig.json,12,2
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,8,2
/yext/pages-starter-react-locations/blob/main/postcss.config.cjs,8,1
/yext/pages-starter-react-locations/blob/main/README.md,6,2
