url_path,views_total,views_unique
/yext/pages-starter-react-locations,54,23
/yext/pages-starter-react-locations/tree/main/src,40,11
/yext/pages-starter-react-locations/tree/main/src/templates,23,6
/yext/pages-starter-react-locations/blob/main/package.json,17,5
/yext/pages-starter-react-locations/tree/main/src/components,17,4
/yext/pages-starter-react-locations/tree/main/sites-config,10,2
/yext/pages-starter-react-locations/pull/63,8,2
/yext/pages-starter-react-locations/tree/main/src/types,8,2
/yext/pages-starter-react-locations/tree/main,7,3
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,6,2
