url_path,views_total,views_unique
/yext/pages-starter-react-locations,94,33
/yext/pages-starter-react-locations/tree/main/src,64,15
/yext/pages-starter-react-locations/tree/main/src/templates,38,10
/yext/pages-starter-react-locations/blob/main/package.json,27,6
/yext/pages-starter-react-locations/tree/main/src/components,24,8
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,16,4
/yext/pages-starter-react-locations/blob/main/.env,14,2
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,11,3
/yext/pages-starter-react-locations/blob/main/tailwind.config.cjs,11,2
/yext/pages-starter-react-locations/tree/main,9,6
