url_path,views_total,views_unique
/yext/pages-starter-react-locations,58,28
/yext/pages-starter-react-locations/tree/main/src,38,12
/yext/pages-starter-react-locations/tree/main/src/templates,23,6
/yext/pages-starter-react-locations/blob/main/package.json,14,3
/yext/pages-starter-react-locations/tree/main/src/components,13,5
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,12,3
/yext/pages-starter-react-locations/blob/main/src/assets/images/yext-favicon.ico,10,2
/yext/pages-starter-react-locations/tree/main/platform-config,8,1
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,6,2
/yext/pages-starter-react-locations/blob/main/tsconfig.json,6,1
