url_path,views_total,views_unique
/yext/pages-starter-react-locations/tree/main/src,50,11
/yext/pages-starter-react-locations,49,21
/yext/pages-starter-react-locations/tree/main/src/templates,33,6
/yext/pages-starter-react-locations/tree/main/src/components,23,5
/yext/pages-starter-react-locations/blob/main/package.json,22,7
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,12,2
/yext/pages-starter-react-locations/tree/main/sites-config,10,2
/yext/pages-starter-react-locations/tree/main/src/types,8,2
/yext/pages-starter-react-locations/tree/main,7,3
/yext/pages-starter-react-locations/pull/63,7,2
