url_path,views_total,views_unique
/yext/pages-starter-react-locations,62,27
/yext/pages-starter-react-locations/tree/main/src,27,7
/yext/pages-starter-react-locations/tree/main/src/components,16,6
/yext/pages-starter-react-locations/blob/main/package.json,13,3
/yext/pages-starter-react-locations/tree/main/src/templates,10,2
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,6,2
/yext/pages-starter-react-locations/tree/main/src/types,5,4
/yext/pages-starter-react-locations/blob/main/src/components/Banner.tsx,4,2
/yext/pages-starter-react-locations/blob/dm/src/components/MenuSection.tsx,4,1
/yext/pages-starter-react-locations/blob/main/README.md,4,1
