url_path,views_total,views_unique
/yext/pages-starter-react-locations,88,23
/yext/pages-starter-react-locations/tree/main/src,59,9
/yext/pages-starter-react-locations/tree/main/src/templates,35,8
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,31,6
/yext/pages-starter-react-locations/tree/main/src/components,24,7
/yext/pages-starter-react-locations/tree/dm/src,19,4
/yext/pages-starter-react-locations/tree/luc-module4,16,2
/yext/pages-starter-react-locations/tree/main,14,4
/yext/pages-starter-react-locations/blob/main/src/components/EditTool.tsx,13,4
/yext/pages-starter-react-locations/tree/dm,12,4
