url_path,views_total,views_unique
/yext/pages-starter-react-locations,55,25
/yext/pages-starter-react-locations/tree/main/src,26,9
/yext/pages-starter-react-locations/tree/main/src/templates,17,5
/yext/pages-starter-react-locations/blob/main/package.json,17,3
/yext/pages-starter-react-locations/tree/main/src/components,10,4
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,10,3
/yext/pages-starter-react-locations/tree/main/src/types,5,2
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,4,2
/yext/pages-starter-react-locations/tree/main,3,3
/yext/pages-starter-react-locations/blob/main/src/components/Header.tsx,3,2
