url_path,views_total,views_unique
/yext/pages-starter-react-locations,86,32
/yext/pages-starter-react-locations/tree/main/src,47,11
/yext/pages-starter-react-locations/tree/main/src/templates,24,6
/yext/pages-starter-react-locations/blob/main/package.json,15,7
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,12,3
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,10,2
/yext/pages-starter-react-locations/tree/main/src/components,9,4
/yext/pages-starter-react-locations/blob/main/src/index.css,8,1
/yext/pages-starter-react-locations/tree/main/src/types,7,3
/yext/pages-starter-react-locations/tree/main/sites-config,7,2
