url_path,views_total,views_unique
/yext/pages-starter-react-locations,52,29
/yext/pages-starter-react-locations/tree/main/src,26,11
/yext/pages-starter-react-locations/tree/main/src/components,18,6
/yext/pages-starter-react-locations/tree/main/sites-config,17,6
/yext/pages-starter-react-locations/tree/main/src/templates,17,6
/yext/pages-starter-react-locations/blob/main/package.json,16,4
/yext/pages-starter-react-locations/tree/main/platform-config,13,3
/yext/pages-starter-react-locations/blob/main/vite.config.js,10,1
/yext/pages-starter-react-locations/tree/main/src/types,9,2
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,8,3
