url_path,views_total,views_unique
/yext/pages-starter-react-locations,42,28
/yext/pages-starter-react-locations/tree/main/src,21,8
/yext/pages-starter-react-locations/blob/main/package.json,18,5
/yext/pages-starter-react-locations/tree/main/src/templates,12,5
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,11,5
/yext/pages-starter-react-locations/tree/main/src/components,8,4
/yext/pages-starter-react-locations/tree/main/sites-config,7,2
/yext/pages-starter-react-locations/tree/main/platform-config,7,1
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,6,2
/yext/pages-starter-react-locations/tree/main/platform-config/ce/km,6,1
