url_path,views_total,views_unique
/yext/pages-starter-react-locations,48,23
/yext/pages-starter-react-locations/blob/main/package.json,21,6
/yext/pages-starter-react-locations/tree/main/src,14,5
/yext/pages-starter-react-locations/issues,10,2
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,6,3
/yext/pages-starter-react-locations/blob/main/package-lock.json,6,2
/yext/pages-starter-react-locations/blob/main/tsconfig.json,6,2
/yext/pages-starter-react-locations/blob/main/vite.config.js,6,2
/yext/pages-starter-react-locations/tree/main/src/templates,6,2
/yext/pages-starter-react-locations/blob/4db6148a773602c312fb4dc5655d5d6a44bbba11/src/components/StaticMap.tsx,6,1
