url_path,views_total,views_unique
/yext/pages-starter-react-locations/tree/main/src,40,12
/yext/pages-starter-react-locations,39,27
/yext/pages-starter-react-locations/tree/main/src/components,21,5
/yext/pages-starter-react-locations/tree/main/src/templates,14,6
/yext/pages-starter-react-locations/blob/main/package.json,10,3
/yext/pages-starter-react-locations/blob/main/src/components/DirectoryRootGrid.tsx,10,3
/yext/pages-starter-react-locations/tree/main/sites-config,10,3
/yext/pages-starter-react-locations/tree/main/src/types,10,1
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,9,3
/yext/pages-starter-react-locations/tree/main,8,2
