url_path,views_total,views_unique
/yext/pages-starter-react-locations,135,41
/yext/pages-starter-react-locations/tree/main/src,60,17
/yext/pages-starter-react-locations/tree/main/src/templates,35,11
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,28,8
/yext/pages-starter-react-locations/tree/main/src/components,20,10
/yext/pages-starter-react-locations/blob/main/package.json,19,7
/yext/pages-starter-react-locations/tree/main/platform-config,13,5
/yext/pages-starter-react-locations/tree/main,12,4
/yext/pages-starter-react-locations/blob/main/src/templates/404.tsx,10,2
/yext/pages-starter-react-locations/blob/main/src/templates/state.tsx,9,4
