url_path,views_total,views_unique
/yext/pages-starter-react-locations,54,30
/yext/pages-starter-react-locations/tree/main/src,35,8
/yext/pages-starter-react-locations/tree/main/src/types,19,2
/yext/pages-starter-react-locations/tree/main/src/templates,11,5
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,8,4
/yext/pages-starter-react-locations/tree/main/src/components,8,4
/yext/pages-starter-react-locations/blob/main/package.json,7,2
/yext/pages-starter-react-locations/tree/main/sites-config,5,2
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,4,2
/yext/pages-starter-react-locations/blob/main/src/types/Address.ts,4,2
