url_path,views_total,views_unique
/yext/pages-starter-react-locations,64,33
/yext/pages-starter-react-locations/tree/main/src,52,12
/yext/pages-starter-react-locations/blob/main/package.json,29,7
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,20,6
/yext/pages-starter-react-locations/tree/main/src/templates,18,7
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,13,3
/yext/pages-starter-react-locations/blob/main/vite.config.js,10,2
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,10,1
/yext/pages-starter-react-locations/tree/main,8,5
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,8,2
