url_path,views_total,views_unique
/yext/pages-starter-react-locations,59,31
/yext/pages-starter-react-locations/tree/main/src,31,11
/yext/pages-starter-react-locations/tree/main/src/templates,21,6
/yext/pages-starter-react-locations/tree/main/src/components,17,5
/yext/pages-starter-react-locations/tree/main/platform-config,15,3
/yext/pages-starter-react-locations/blob/main/package.json,12,4
/yext/pages-starter-react-locations/tree/main/sites-config,12,4
/yext/pages-starter-react-locations/tree/main/src/types,8,2
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,6,3
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,6,2
