url_path,views_total,views_unique
/yext/pages-starter-react-locations,55,30
/yext/pages-starter-react-locations/tree/main/src,32,11
/yext/pages-starter-react-locations/tree/main/src/templates,22,6
/yext/pages-starter-react-locations/tree/main/src/components,20,6
/yext/pages-starter-react-locations/tree/main/sites-config,15,5
/yext/pages-starter-react-locations/tree/main/platform-config,15,3
/yext/pages-starter-react-locations/blob/main/package.json,12,4
/yext/pages-starter-react-locations/tree/main/src/types,11,3
/yext/pages-starter-react-locations/blob/main/src/components/Banner.tsx,6,3
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,6,3
