url_path,views_total,views_unique
/yext/pages-starter-react-locations,89,35
/yext/pages-starter-react-locations/tree/main/src,74,13
/yext/pages-starter-react-locations/tree/main/src/templates,36,7
/yext/pages-starter-react-locations/tree/main/platform-config,36,4
/yext/pages-starter-react-locations/blob/main/package.json,35,6
/yext/pages-starter-react-locations/tree/main/src/components,32,10
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,22,7
/yext/pages-starter-react-locations/tree/main/platform-config/default,20,4
/yext/pages-starter-react-locations/blob/main/.env,17,3
/yext/pages-starter-react-locations/tree/main/platform-config/c/km,12,2
