url_path,views_total,views_unique
/yext/pages-starter-react-locations,71,30
/yext/pages-starter-react-locations/tree/main/src,52,11
/yext/pages-starter-react-locations/blob/main/package.json,33,7
/yext/pages-starter-react-locations/tree/main/src/templates,28,6
/yext/pages-starter-react-locations/tree/main/src/components,24,9
/yext/pages-starter-react-locations/tree/main/platform-config,24,4
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,18,6
/yext/pages-starter-react-locations/blob/main/.env,15,2
/yext/pages-starter-react-locations/tree/main/platform-config/default,14,3
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,9,3
