url_path,views_total,views_unique
/yext/pages-starter-react-locations,53,30
/yext/pages-starter-react-locations/tree/main/src,46,9
/yext/pages-starter-react-locations/tree/main/src/templates,24,7
/yext/pages-starter-react-locations/tree/main/src/types,22,3
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,14,6
/yext/pages-starter-react-locations/tree/main/src/components,12,5
/yext/pages-starter-react-locations/blob/main/package.json,9,3
/yext/pages-starter-react-locations/pull/63,7,2
/yext/pages-starter-react-locations/issues,5,2
/yext/pages-starter-react-locations/pulls,5,2
