url_path,views_total,views_unique
/yext/pages-starter-react-locations,55,31
/yext/pages-starter-react-locations/blob/main/package.json,35,10
/yext/pages-starter-react-locations/tree/main/src,34,7
/yext/pages-starter-react-locations/tree/main/src/templates,25,7
/yext/pages-starter-react-locations/blob/main/.env,21,4
/yext/pages-starter-react-locations/blob/main/tsconfig.json,17,4
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,16,5
/yext/pages-starter-react-locations/blob/main/tailwind.config.cjs,13,2
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,12,2
/yext/pages-starter-react-locations/blob/main/vite.config.js,12,2
