url_path,views_total,views_unique
/yext/pages-starter-react-locations,72,29
/yext/pages-starter-react-locations/tree/main/src,49,11
/yext/pages-starter-react-locations/tree/main/src/templates,24,5
/yext/pages-starter-react-locations/blob/main/package.json,14,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,12,3
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,12,2
/yext/pages-starter-react-locations/tree/main/src/components,8,3
/yext/pages-starter-react-locations/blob/main/src/index.css,8,1
/yext/pages-starter-react-locations/tree/main/sites-config,7,2
/yext/pages-starter-react-locations/tree/main,6,4
