url_path,views_total,views_unique
/yext/pages-starter-react-locations,94,38
/yext/pages-starter-react-locations/tree/main/src,39,11
/yext/pages-starter-react-locations/blob/main/package.json,37,6
/yext/pages-starter-react-locations/tree/main/platform-config,32,4
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,19,1
/yext/pages-starter-react-locations/tree/main/src/components,17,7
/yext/pages-starter-react-locations/tree/main/sites-config,16,4
/yext/pages-starter-react-locations/blob/main/src/components/PageLayout.tsx,16,2
/yext/pages-starter-react-locations/tree/main/platform-config/default/km/entity,14,1
/yext/pages-starter-react-locations/tree/main/src/templates,12,3
