url_path,views_total,views_unique
/yext/pages-starter-react-locations,91,32
/yext/pages-starter-react-locations/tree/main/src,68,16
/yext/pages-starter-react-locations/tree/main/src/templates,48,13
/yext/pages-starter-react-locations/blob/main/package.json,27,6
/yext/pages-starter-react-locations/tree/main/src/components,25,8
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,18,5
/yext/pages-starter-react-locations/blob/main/.env,14,2
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,12,3
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,11,3
/yext/pages-starter-react-locations/tree/main,10,7
