url_path,views_total,views_unique
/yext/pages-starter-react-locations,69,36
/yext/pages-starter-react-locations/tree/main/src,56,18
/yext/pages-starter-react-locations/tree/main/src/templates,25,8
/yext/pages-starter-react-locations/blob/main/package.json,25,5
/yext/pages-starter-react-locations/tree/main/src/components,23,7
/yext/pages-starter-react-locations/tree/main/platform-config,16,1
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,12,4
/yext/pages-starter-react-locations/blob/main/src/assets/images/yext-favicon.ico,10,2
/yext/pages-starter-react-locations/blob/main/src/components/PageLayout.tsx,9,2
/yext/pages-starter-react-locations/tree/main,6,4
