url_path,views_total,views_unique
/yext/pages-starter-react-locations,39,25
/yext/pages-starter-react-locations/tree/main/src,29,9
/yext/pages-starter-react-locations/tree/main/src/templates,21,5
/yext/pages-starter-react-locations/tree/main/src/components,20,6
/yext/pages-starter-react-locations/blob/main/package.json,18,6
/yext/pages-starter-react-locations/tree/main/sites-config,18,5
/yext/pages-starter-react-locations/tree/main/platform-config,17,4
/yext/pages-starter-react-locations/blob/main/vite.config.js,13,2
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,8,3
/yext/pages-starter-react-locations/tree/main,7,4
