url_path,views_total,views_unique
/yext/pages-starter-react-locations,74,36
/yext/pages-starter-react-locations/tree/main/src,63,12
/yext/pages-starter-react-locations/blob/main/package.json,43,8
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,22,4
/yext/pages-starter-react-locations/blob/main/vite.config.js,20,4
/yext/pages-starter-react-locations/tree/main/src/templates,16,5
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,13,3
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,11,3
/yext/pages-starter-react-locations/tree/main,10,6
/yext/pages-starter-react-locations/tree/main/src/components,10,5
