url_path,views_total,views_unique
/yext/pages-starter-react-locations,51,24
/yext/pages-starter-react-locations/tree/main/src,23,8
/yext/pages-starter-react-locations/tree/main/src/templates,13,6
/yext/pages-starter-react-locations/blob/main/package.json,13,3
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,10,5
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,8,2
/yext/pages-starter-react-locations/tree/main/sites-config,8,2
/yext/pages-starter-react-locations/tree/main/platform-config,7,1
/yext/pages-starter-react-locations/tree/main/src/components,6,3
/yext/pages-starter-react-locations/tree/main/platform-config/ce/km,6,1
