url_path,views_total,views_unique
/yext/pages-starter-react-locations,53,31
/yext/pages-starter-react-locations/tree/main/src,42,9
/yext/pages-starter-react-locations/tree/main/src/types,19,2
/yext/pages-starter-react-locations/tree/main/src/templates,18,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,10,5
/yext/pages-starter-react-locations/tree/main/src/components,10,5
/yext/pages-starter-react-locations/tree/main/sites-config,5,2
/yext/pages-starter-react-locations/blob/main/package.json,4,2
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,4,2
/yext/pages-starter-react-locations/blob/main/src/types/Address.ts,4,2
