url_path,views_total,views_unique
/yext/pages-starter-react-locations,60,30
/yext/pages-starter-react-locations/tree/main/src,41,10
/yext/pages-starter-react-locations/tree/main/src/templates,26,8
/yext/pages-starter-react-locations/blob/main/package.json,24,5
/yext/pages-starter-react-locations/tree/main/sites-config,20,4
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,15,3
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,14,3
/yext/pages-starter-react-locations/blob/main/src/types/ExternalImage.ts,12,1
/yext/pages-starter-react-locations/tree/main/src/components,11,4
/yext/pages-starter-react-locations/blob/main/src/types/ExternalImage,10,1
