url_path,views_total,views_unique
/yext/pages-starter-react-locations/tree/main/src,43,9
/yext/pages-starter-react-locations,37,23
/yext/pages-starter-react-locations/tree/main/src/templates,27,6
/yext/pages-starter-react-locations/blob/main/package.json,20,6
/yext/pages-starter-react-locations/tree/main/src/components,20,4
/yext/pages-starter-react-locations/blob/main/vite.config.js,15,3
/yext/pages-starter-react-locations/tree/main/sites-config,14,4
/yext/pages-starter-react-locations/tree/main/platform-config,12,4
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,10,3
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,10,2
