url_path,views_total,views_unique
/yext/pages-starter-react-locations,71,34
/yext/pages-starter-react-locations/tree/main/src,29,9
/yext/pages-starter-react-locations/tree/main/src/components,18,6
/yext/pages-starter-react-locations/tree/main/src/templates,12,4
/yext/pages-starter-react-locations/blob/main/package.json,9,3
/yext/pages-starter-react-locations/commits,7,3
/yext/pages-starter-react-locations/pulls,6,4
/yext/pages-starter-react-locations/tree/main/src/types,6,4
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,6,2
/yext/pages-starter-react-locations/commit/0db7e2323c079f434b41d77aed2a9617a91f3a60,4,4
