url_path,views_total,views_unique
/yext/pages-starter-react-locations,82,17
/yext/pages-starter-react-locations/tree/main/src,25,6
/yext/pages-starter-react-locations/tree/dm/src,17,4
/yext/pages-starter-react-locations/tree/luc-module4,16,2
/yext/pages-starter-react-locations/tree/dm,14,5
/yext/pages-starter-react-locations/tree/main/src/components,12,4
/yext/pages-starter-react-locations/tree/dm/src/templates,10,4
/yext/pages-starter-react-locations/blob/main/src/components/EditTool.tsx,10,3
/yext/pages-starter-react-locations/tree/main/src/templates,9,5
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,9,4
