url_path,views_total,views_unique
/yext/pages-starter-react-locations,71,34
/yext/pages-starter-react-locations/tree/main/src,61,12
/yext/pages-starter-react-locations/blob/main/package.json,39,8
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,20,5
/yext/pages-starter-react-locations/tree/main/src/templates,18,6
/yext/pages-starter-react-locations/blob/main/vite.config.js,14,3
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,13,3
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,11,3
/yext/pages-starter-react-locations/tree/main,10,6
/yext/pages-starter-react-locations/tree/main/src/components,10,5
