url_path,views_total,views_unique
/yext/pages-starter-react-locations,76,22
/yext/pages-starter-react-locations/tree/main/src,18,9
/yext/pages-starter-react-locations/tree/luc-module4,15,4
/yext/pages-starter-react-locations/pull/55,12,4
/yext/pages-starter-react-locations/tree/main/src/templates,11,7
/yext/pages-starter-react-locations/tree/dm/src/templates,10,4
/yext/pages-starter-react-locations/tree/dm,9,5
/yext/pages-starter-react-locations/tree/dm/src,9,4
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,8,5
/yext/pages-starter-react-locations/tree/main/platform-config,8,3
