url_path,views_total,views_unique
/yext/pages-starter-react-locations,61,31
/yext/pages-starter-react-locations/tree/main/src,33,9
/yext/pages-starter-react-locations/blob/main/package.json,32,5
/yext/pages-starter-react-locations/tree/main/src/templates,18,5
/yext/pages-starter-react-locations/blob/main/src/types/ExternalImage.ts,12,1
/yext/pages-starter-react-locations/tree/main/src/components,11,4
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,10,2
/yext/pages-starter-react-locations/tree/main/sites-config,10,2
/yext/pages-starter-react-locations/blob/main/src/types/ExternalImage,10,1
/yext/pages-starter-react-locations/blob/main/.gitignore,9,2
