url_path,views_total,views_unique
/yext/pages-starter-react-locations,116,40
/yext/pages-starter-react-locations/tree/main/src,51,21
/yext/pages-starter-react-locations/tree/main/src/components,25,14
/yext/pages-starter-react-locations/tree/main/src/templates,24,13
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,21,9
/yext/pages-starter-react-locations/blob/main/package.json,17,4
/yext/pages-starter-react-locations/tree/main/sites-config,15,5
/yext/pages-starter-react-locations/pull/58,12,3
/yext/pages-starter-react-locations/tree/main,10,3
/yext/pages-starter-react-locations/blob/main/src/templates/404.tsx,10,2
