url_path,views_total,views_unique
/yext/pages-starter-react-locations/tree/main/src,88,13
/yext/pages-starter-react-locations,75,27
/yext/pages-starter-react-locations/tree/main/src/templates,46,8
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,33,4
/yext/pages-starter-react-locations/tree/main/src/components,30,4
/yext/pages-starter-react-locations/blob/main/package.json,25,6
/yext/pages-starter-react-locations/tree/main/sites-config,23,7
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,17,6
/yext/pages-starter-react-locations/blob/main/src/components/Header.tsx,10,3
/yext/pages-starter-react-locations/blob/main/src/components/Details.tsx,10,2
