url_path,views_total,views_unique
/yext/pages-starter-react-locations,89,21
/yext/pages-starter-react-locations/tree/main/src,35,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,19,5
/yext/pages-starter-react-locations/tree/dm/src,19,4
/yext/pages-starter-react-locations/tree/main/src/templates,17,5
/yext/pages-starter-react-locations/tree/luc-module4,17,2
/yext/pages-starter-react-locations/tree/main/src/components,16,5
/yext/pages-starter-react-locations/tree/dm,14,5
/yext/pages-starter-react-locations/blob/main/src/components/EditTool.tsx,11,4
/yext/pages-starter-react-locations/tree/main/platform-config,11,3
