url_path,views_total,views_unique
/yext/pages-starter-react-locations,34,12
/yext/pages-starter-react-locations/pull/62,24,4
/yext/pages-starter-react-locations/pulls,12,2
/yext/pages-starter-react-locations/tree/main/src,10,5
/yext/pages-starter-react-locations/blob/main/package.json,9,3
/yext/pages-starter-react-locations/pull/62/files,8,2
/yext/pages-starter-react-locations/blob/main/src/components/Hours.tsx,7,3
/yext/pages-starter-react-locations/pull/61,7,3
/yext/pages-starter-react-locations/pull/61/files,6,2
/yext/pages-starter-react-locations/actions/runs/6305079793/job/17117769899,5,2
