url_path,views_total,views_unique
/yext/pages-starter-react-locations,68,37
/yext/pages-starter-react-locations/tree/main/src,60,14
/yext/pages-starter-react-locations/blob/main/package.json,28,8
/yext/pages-starter-react-locations/tree/main/src/templates,27,9
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,22,9
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,13,3
/yext/pages-starter-react-locations/tree/main,12,6
/yext/pages-starter-react-locations/tree/main/src/components,12,6
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,12,4
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,12,2
