url_path,views_total,views_unique
/yext/pages-starter-react-locations,61,30
/yext/pages-starter-react-locations/tree/main/src,38,12
/yext/pages-starter-react-locations/blob/main/package.json,18,5
/yext/pages-starter-react-locations/tree/main/src/components,16,5
/yext/pages-starter-react-locations/tree/main/src/templates,15,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,13,3
/yext/pages-starter-react-locations/blob/main/src/components/PageLayout.tsx,10,2
/yext/pages-starter-react-locations/blob/main/src/components/Header.tsx,7,2
/yext/pages-starter-react-locations/blob/main/src/components/Hours.tsx,6,2
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,6,2
