url_path,views_total,views_unique
/yext/pages-starter-react-locations/tree/main/src,63,18
/yext/pages-starter-react-locations,62,32
/yext/pages-starter-react-locations/tree/main/src/components,31,11
/yext/pages-starter-react-locations/tree/main/src/templates,30,11
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,28,5
/yext/pages-starter-react-locations/blob/main/package.json,21,5
/yext/pages-starter-react-locations/blob/main/src/templates/state.tsx,14,4
/yext/pages-starter-react-locations/blob/main/src/components/Breadcrumbs.tsx,11,3
/yext/pages-starter-react-locations/blob/main/src/components/PageLayout.tsx,10,2
/yext/pages-starter-react-locations/tree/main/src/assets,7,3
