url_path,views_total,views_unique
/yext/pages-starter-react-locations,66,32
/yext/pages-starter-react-locations/tree/main/src,51,15
/yext/pages-starter-react-locations/blob/main/package.json,36,8
/yext/pages-starter-react-locations/tree/main/src/components,21,5
/yext/pages-starter-react-locations/tree/main/src/templates,19,6
/yext/pages-starter-react-locations/tree/main/platform-config,12,1
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,10,3
/yext/pages-starter-react-locations/blob/main/src/assets/images/yext-favicon.ico,10,2
/yext/pages-starter-react-locations/blob/main/src/components/PageLayout.tsx,9,2
/yext/pages-starter-react-locations/tree/main,7,5
