url_path,views_total,views_unique
/yext/pages-starter-react-locations,59,28
/yext/pages-starter-react-locations/tree/main/src,46,11
/yext/pages-starter-react-locations/blob/main/package.json,30,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,22,5
/yext/pages-starter-react-locations/blob/main/vite.config.js,15,3
/yext/pages-starter-react-locations/tree/main/src/templates,14,5
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,9,2
/yext/pages-starter-react-locations/blob/main/src/templates/state.tsx,8,3
/yext/pages-starter-react-locations/blob/main/postcss.config.cjs,7,2
/yext/pages-starter-react-locations/blob/main/src/components/Banner.tsx,7,2
