url_path,views_total,views_unique
/yext/pages-starter-react-locations,96,40
/yext/pages-starter-react-locations/tree/main/src,47,19
/yext/pages-starter-react-locations/tree/main/src/components,22,11
/yext/pages-starter-react-locations/tree/main/src/templates,20,11
/yext/pages-starter-react-locations/blob/main/package.json,18,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,16,6
/yext/pages-starter-react-locations/tree/dev/beta.15,16,5
/yext/pages-starter-react-locations/tree/main/sites-config,13,4
/yext/pages-starter-react-locations/pull/58,12,3
/yext/pages-starter-react-locations/blob/dev/beta.15/package.json,9,2
