url_path,views_total,views_unique
/yext/pages-starter-react-locations,60,23
/yext/pages-starter-react-locations/tree/dev/beta.15,14,8
/yext/pages-starter-react-locations/blob/main/package.json,12,4
/yext/pages-starter-react-locations/tree/main/src,11,6
/yext/pages-starter-react-locations/tree/main/src/types,5,3
/yext/pages-starter-react-locations/tree/main/src/components,4,4
/yext/pages-starter-react-locations/blob/dm/src/components/MenuSection.tsx,4,1
/yext/pages-starter-react-locations/blob/main/README.md,4,1
/yext/pages-starter-react-locations/tree/dm/src/components,4,1
/yext/pages-starter-react-locations/tree/dm,3,2
