url_path,views_total,views_unique
/yext/pages-starter-react-locations,58,23
/yext/pages-starter-react-locations/tree/main/src,50,8
/yext/pages-starter-react-locations/tree/main/src/templates,33,7
/yext/pages-starter-react-locations/blob/main/package.json,22,4
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,20,3
/yext/pages-starter-react-locations/tree/main/src/components,18,2
/yext/pages-starter-react-locations/blob/main/src/types/ExternalImage.ts,14,1
/yext/pages-starter-react-locations/tree/main/sites-config,12,3
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,12,2
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,11,3
