url_path,views_total,views_unique
/yext/pages-starter-react-locations,70,34
/yext/pages-starter-react-locations/tree/main/src,63,12
/yext/pages-starter-react-locations/blob/main/package.json,39,7
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,24,5
/yext/pages-starter-react-locations/blob/main/vite.config.js,20,4
/yext/pages-starter-react-locations/tree/main/src/templates,18,6
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,13,3
/yext/pages-starter-react-locations/tree/main/src/components,10,5
/yext/pages-starter-react-locations/blob/main/src/index.css,10,4
/yext/pages-starter-react-locations/blob/main/tailwind.config.cjs,10,3
