url_path,views_total,views_unique
/yext/pages-starter-react-locations,61,30
/yext/pages-starter-react-locations/tree/main/src,35,12
/yext/pages-starter-react-locations/tree/main/src/templates,19,5
/yext/pages-starter-react-locations/blob/main/package.json,16,4
/yext/pages-starter-react-locations/tree/main/platform-config,15,2
/yext/pages-starter-react-locations/tree/main/src/components,13,4
/yext/pages-starter-react-locations/blob/main/src/assets/images/yext-favicon.ico,10,2
/yext/pages-starter-react-locations/tree/main/src/types,8,2
/yext/pages-starter-react-locations/blob/main/tsconfig.json,8,1
/yext/pages-starter-react-locations/tree/main/sites-config,7,3
