url_path,views_total,views_unique
/yext/pages-starter-react-locations,64,29
/yext/pages-starter-react-locations/tree/main/src,52,13
/yext/pages-starter-react-locations/tree/main/src/templates,32,10
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,23,4
/yext/pages-starter-react-locations/tree/main/src/components,19,5
/yext/pages-starter-react-locations/blob/main/package.json,13,5
/yext/pages-starter-react-locations/tree/main/platform-config,12,3
/yext/pages-starter-react-locations/tree/main/sites-config,11,3
/yext/pages-starter-react-locations/blob/main/vite.config.js,10,4
/yext/pages-starter-react-locations/tree/main/platform-config/c/km,10,3
