url_path,views_total,views_unique
/yext/pages-starter-react-locations,42,30
/yext/pages-starter-react-locations/tree/main/src,42,14
/yext/pages-starter-react-locations/tree/main/src/templates,23,8
/yext/pages-starter-react-locations/tree/main/src/components,19,5
/yext/pages-starter-react-locations/blob/main/src/templates/state.tsx,14,2
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,13,5
/yext/pages-starter-react-locations/tree/main/sites-config,12,4
/yext/pages-starter-react-locations/blob/main/src/components/DirectoryRootGrid.tsx,12,3
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,12,3
/yext/pages-starter-react-locations/blob/main/src/types/DirectoryParent.ts,12,3
