url_path,views_total,views_unique
/yext/pages-starter-react-locations,52,19
/yext/pages-starter-react-locations/tree/dev/beta.15,17,10
/yext/pages-starter-react-locations/blob/main/package.json,12,5
/yext/pages-starter-react-locations/tree/main/src,9,4
/yext/pages-starter-react-locations/tree/main/src/types,5,3
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,4,2
/yext/pages-starter-react-locations/blob/dm/src/components/MenuSection.tsx,4,1
/yext/pages-starter-react-locations/tree/dm/src/components,4,1
/yext/pages-starter-react-locations/tree/main/src/components,3,3
/yext/pages-starter-react-locations/tree/dm,3,2
