url_path,views_total,views_unique
/yext/pages-starter-react-locations,64,35
/yext/pages-starter-react-locations/tree/main/src,49,13
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,20,7
/yext/pages-starter-react-locations/tree/main/src/templates,19,7
/yext/pages-starter-react-locations/blob/main/package.json,19,6
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,13,3
/yext/pages-starter-react-locations/tree/main/src/components,10,5
/yext/pages-starter-react-locations/blob/main/vite.config.js,10,2
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,10,1
/yext/pages-starter-react-locations/tree/main,8,5
