url_path,views_total,views_unique
/yext/pages-starter-react-locations/tree/main/src,80,10
/yext/pages-starter-react-locations,72,25
/yext/pages-starter-react-locations/tree/main/src/templates,44,7
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,33,4
/yext/pages-starter-react-locations/tree/main/src/components,30,4
/yext/pages-starter-react-locations/blob/main/package.json,20,5
/yext/pages-starter-react-locations/tree/main/sites-config,13,4
/yext/pages-starter-react-locations/blob/main/vite.config.js,10,4
/yext/pages-starter-react-locations/blob/main/src/components/Header.tsx,10,3
/yext/pages-starter-react-locations/blob/main/src/components/Details.tsx,10,2
