url_path,views_total,views_unique
/yext/pages-starter-react-locations,70,37
/yext/pages-starter-react-locations/tree/main/src,52,13
/yext/pages-starter-react-locations/tree/main/src/templates,21,8
/yext/pages-starter-react-locations/blob/main/package.json,19,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,18,7
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,13,3
/yext/pages-starter-react-locations/tree/main/src/components,10,5
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,10,1
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,8,2
/yext/pages-starter-react-locations/blob/main/src/components/PageLayout.tsx,8,2
