url_path,views_total,views_unique
/yext/pages-starter-react-locations,80,34
/yext/pages-starter-react-locations/tree/main/src,26,7
/yext/pages-starter-react-locations/pull/57,17,5
/yext/pages-starter-react-locations/tree/main/src/components,16,4
/yext/pages-starter-react-locations/pulls,15,5
/yext/pages-starter-react-locations/pull/57/files,13,4
/yext/pages-starter-react-locations/tree/main/src/templates,13,4
/yext/pages-starter-react-locations/commits,7,3
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,7,2
/yext/pages-starter-react-locations/tree/main/platform-config,7,2
