url_path,views_total,views_unique
/yext/pages-starter-react-locations,61,25
/yext/pages-starter-react-locations/tree/main/src,48,10
/yext/pages-starter-react-locations/blob/main/package.json,36,7
/yext/pages-starter-react-locations/tree/main/platform-config,24,2
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,18,4
/yext/pages-starter-react-locations/tree/main/src/templates,14,5
/yext/pages-starter-react-locations/blob/main/sites-config/ci.json,11,3
/yext/pages-starter-react-locations/blob/main/vite.config.js,10,2
/yext/pages-starter-react-locations/tree/main/platform-config/default/km/entity,10,1
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,9,2
