url_path,views_total,views_unique
/yext/pages-starter-react-locations,69,30
/yext/pages-starter-react-locations/tree/main/src,55,12
/yext/pages-starter-react-locations/tree/main/src/templates,28,6
/yext/pages-starter-react-locations/blob/main/package.json,16,7
/yext/pages-starter-react-locations/tree/main/src/components,14,5
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,10,2
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,10,1
/yext/pages-starter-react-locations/blob/main/src/templates/city.tsx,8,3
/yext/pages-starter-react-locations/tree/dm/src,8,3
/yext/pages-starter-react-locations/tree/main/sites-config,7,2
